319.4315433502197,4.0
320.93334197998047,4.0
306.1847686767578,4.0
307.7969551086426,4.0
309.1235160827637,5.0
323.12989234924316,4.0
311.46979331970215,5.0
314.88895416259766,4.0
316.6947364807129,4.0
304.68225479125977,4.0
310.4536533355713,4.0
311.734676361084,4.0
310.46557426452637,4.0
309.8764419555664,4.0
310.63079833984375,4.0
315.71292877197266,5.0
313.0662441253662,5.0
323.2591152191162,4.0
314.6181106567383,5.0
308.4690570831299,4.0
309.92627143859863,5.0
306.6561222076416,4.0
319.02503967285156,5.0
306.3948154449463,4.0
310.97865104675293,4.0
310.2240562438965,4.0
307.6212406158447,4.0
308.73918533325195,4.0
323.1475353240967,5.0
316.32280349731445,4.0
316.758394241333,4.0
316.68949127197266,5.0
307.4367046356201,4.0
321.8059539794922,5.0
314.80979919433594,5.0
316.7388439178467,4.0
312.0272159576416,4.0
311.7666244506836,4.0
320.2817440032959,5.0
322.68309593200684,5.0
324.7649669647217,4.0
316.70451164245605,4.0
316.112756729126,4.0
327.60167121887207,5.0
311.08880043029785,5.0
328.1512260437012,5.0

12 samples, CPU util in the last period for on_msg: 48% / 48%
